starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 21 06:03:47 2023	1703131427	0	0	0	0
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	1	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	2	1
Thu Dec 21 06:03:47 2023	1703131427	0	1	2	1
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	1	2	1
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	2	2	2
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	3	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	4	3
Thu Dec 21 06:03:47 2023	1703131427	0	3	4	3
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	4
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	4
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	3
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	4
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	4
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	3
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	4
Thu Dec 21 06:03:47 2023	1703131427	0	4	4	4
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	5
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	5
Thu Dec 21 06:03:47 2023	1703131427	2	3	5	3
Thu Dec 21 06:03:47 2023	1703131427	2	3	5	2
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	2
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	5
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	3
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	5
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	2
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	5
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	5
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	5
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	3
Thu Dec 21 06:03:47 2023	1703131427	0	5	5	3
Thu Dec 21 06:03:47 2023	1703131427	0	6	6	6
Thu Dec 21 06:03:47 2023	1703131427	0	6	6	3
Thu Dec 21 06:03:47 2023	1703131427	2	4	6	1
Thu Dec 21 06:03:47 2023	1703131427	0	6	6	3
Thu Dec 21 06:03:47 2023	1703131427	3	4	6	3
Thu Dec 21 06:03:47 2023	1703131427	3	4	6	3
Thu Dec 21 06:03:47 2023	1703131427	4	3	6	2
Thu Dec 21 06:03:47 2023	1703131427	3	4	7	3
Thu Dec 21 06:03:47 2023	1703131427	3	3	7	3
Thu Dec 21 06:03:47 2023	1703131427	3	4	7	3
Thu Dec 21 06:03:47 2023	1703131427	0	6	7	2
Thu Dec 21 06:03:47 2023	1703131427	3	4	7	3
Thu Dec 21 06:03:47 2023	1703131427	2	5	7	4
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	7
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	6
Thu Dec 21 06:03:47 2023	1703131427	0	6	7	6
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	7
Thu Dec 21 06:03:47 2023	1703131427	2	5	7	4
Thu Dec 21 06:03:47 2023	1703131427	3	4	7	3
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	2
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	2
Thu Dec 21 06:03:47 2023	1703131427	3	4	7	4
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	2
Thu Dec 21 06:03:47 2023	1703131427	2	5	7	4
Thu Dec 21 06:03:47 2023	1703131427	3	4	7	4
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	6
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	6
Thu Dec 21 06:03:47 2023	1703131427	1	7	7	6
Thu Dec 21 06:03:47 2023	1703131427	0	7	7	2
Thu Dec 21 06:03:47 2023	1703131427	3	4	8	4
Thu Dec 21 06:03:47 2023	1703131427	0	7	8	7
Thu Dec 21 06:03:47 2023	1703131427	5	3	8	3
Thu Dec 21 06:03:47 2023	1703131427	3	5	8	5
Thu Dec 21 06:03:47 2023	1703131427	3	4	8	4
Thu Dec 21 06:03:47 2023	1703131427	3	5	8	4
Thu Dec 21 06:03:47 2023	1703131427	4	4	8	3
Thu Dec 21 06:03:47 2023	1703131427	4	4	8	4
Thu Dec 21 06:03:47 2023	1703131427	0	8	8	8
Thu Dec 21 06:03:47 2023	1703131427	4	4	8	3
Thu Dec 21 06:03:47 2023	1703131427	4	4	8	4
Thu Dec 21 06:03:47 2023	1703131427	3	5	8	5
Thu Dec 21 06:03:47 2023	1703131427	3	5	8	5
Thu Dec 21 06:03:47 2023	1703131427	5	3	8	3
Thu Dec 21 06:03:47 2023	1703131427	3	5	8	5
Thu Dec 21 06:03:47 2023	1703131427	4	4	8	4
Thu Dec 21 06:03:47 2023	1703131427	4	5	8	4
Thu Dec 21 06:03:47 2023	1703131427	4	5	8	3
Thu Dec 21 06:03:47 2023	1703131427	5	4	8	4
Thu Dec 21 06:03:47 2023	1703131427	3	5	8	5
Thu Dec 21 06:03:47 2023	1703131427	5	4	8	2
Thu Dec 21 06:03:47 2023	1703131427	0	8	8	8
Thu Dec 21 06:03:47 2023	1703131427	5	4	8	4
Thu Dec 21 06:03:47 2023	1703131427	4	5	8	3
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	2
Thu Dec 21 06:03:47 2023	1703131427	3	6	9	5
Thu Dec 21 06:03:47 2023	1703131427	0	8	9	2
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	4
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	4
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	6
Thu Dec 21 06:03:47 2023	1703131427	4	4	9	4
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	4
Thu Dec 21 06:03:47 2023	1703131427	3	6	9	5
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	6
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	4
Thu Dec 21 06:03:47 2023	1703131427	2	7	9	7
Thu Dec 21 06:03:47 2023	1703131427	3	6	9	5
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	3
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	3
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	3
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	3
Thu Dec 21 06:03:47 2023	1703131427	3	6	9	5
Thu Dec 21 06:03:47 2023	1703131427	3	6	9	5
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	4
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	2	7	9	6
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	3	6	9	5
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	8
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	4
Thu Dec 21 06:03:47 2023	1703131427	0	9	9	8
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	4
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	3
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	4
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	4
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	8
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	7
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	3
Thu Dec 21 06:03:47 2023	1703131427	0	9	9	8
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	8
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	8
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	7
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	5	5	9	3
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	7
Thu Dec 21 06:03:47 2023	1703131427	4	5	9	5
Thu Dec 21 06:03:47 2023	1703131427	5	5	9	4
Thu Dec 21 06:03:47 2023	1703131427	5	4	9	3
Thu Dec 21 06:03:47 2023	1703131427	1	8	9	7
Thu Dec 21 06:03:47 2023	1703131427	4	5	10	5
Thu Dec 21 06:03:47 2023	1703131427	1	8	10	8
Thu Dec 21 06:03:47 2023	1703131427	2	8	10	7
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	8
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	6
Thu Dec 21 06:03:47 2023	1703131427	3	6	10	6
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	8
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	3	6	10	6
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	8
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	0	10	10	9
Thu Dec 21 06:03:47 2023	1703131427	2	8	10	7
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	7
Thu Dec 21 06:03:47 2023	1703131427	2	7	10	4
Thu Dec 21 06:03:47 2023	1703131427	5	5	10	4
Thu Dec 21 06:03:47 2023	1703131427	2	8	10	6
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	9
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	8
Thu Dec 21 06:03:47 2023	1703131427	3	7	10	7
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	5
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	5	5	10	5
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	5
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	8
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	8
Thu Dec 21 06:03:47 2023	1703131427	1	9	10	8
Thu Dec 21 06:03:47 2023	1703131427	2	8	10	8
Thu Dec 21 06:03:47 2023	1703131427	2	8	10	8
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	6
Thu Dec 21 06:03:47 2023	1703131427	3	6	10	6
Thu Dec 21 06:03:47 2023	1703131427	4	6	10	6
Thu Dec 21 06:03:47 2023	1703131427	3	7	10	6
Thu Dec 21 06:03:47 2023	1703131427	3	6	10	6
