starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	9	3	12	2
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	0	12	12	12
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	8
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	7	5	12	5
Thu Dec 21 06:01:22 2023	1703131282	4	9	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	7	5	12	5
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	9
Thu Dec 21 06:01:22 2023	1703131282	6	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	7	5	12	5
Thu Dec 21 06:01:22 2023	1703131282	7	5	12	5
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	8
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	9
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	10
Thu Dec 21 06:01:22 2023	1703131282	7	5	12	5
Thu Dec 21 06:01:22 2023	1703131282	4	9	12	7
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	9	3	12	3
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	8
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	5
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	3	10	12	8
Thu Dec 21 06:01:22 2023	1703131282	5	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	9	3	12	3
Thu Dec 21 06:01:22 2023	1703131282	3	10	12	8
Thu Dec 21 06:01:22 2023	1703131282	7	6	12	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	7
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	5	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	12	12	10
Thu Dec 21 06:01:22 2023	1703131282	7	5	12	5
Thu Dec 21 06:01:22 2023	1703131282	1	12	12	10
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	9
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	12	7
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	12	12	9
Thu Dec 21 06:01:22 2023	1703131282	1	12	12	10
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	5	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	12	7
Thu Dec 21 06:01:22 2023	1703131282	3	10	12	9
Thu Dec 21 06:01:22 2023	1703131282	7	5	13	5
Thu Dec 21 06:01:22 2023	1703131282	0	12	13	12
Thu Dec 21 06:01:22 2023	1703131282	5	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	0	12	13	12
Thu Dec 21 06:01:22 2023	1703131282	3	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	10	3	13	3
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	8
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	2	11	13	10
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	3	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	7	5	13	5
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	7	5	13	5
Thu Dec 21 06:01:22 2023	1703131282	10	3	13	2
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	7
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	13	4
Thu Dec 21 06:01:22 2023	1703131282	10	3	13	2
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	2	11	13	10
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	5
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	3	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	9
Thu Dec 21 06:01:22 2023	1703131282	3	9	13	9
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	10	3	13	2
Thu Dec 21 06:01:22 2023	1703131282	3	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	2	11	13	7
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	5
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	8
Thu Dec 21 06:01:22 2023	1703131282	0	13	13	10
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	5
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	1	12	13	11
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	9
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	0	13	13	10
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	8	5	13	4
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	2	11	13	10
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	1	12	13	10
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	7
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	5
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	9
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	5
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	10	3	13	3
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	6
Thu Dec 21 06:01:22 2023	1703131282	7	5	13	5
Thu Dec 21 06:01:22 2023	1703131282	1	12	13	11
Thu Dec 21 06:01:22 2023	1703131282	8	5	13	5
Thu Dec 21 06:01:22 2023	1703131282	1	12	13	9
Thu Dec 21 06:01:22 2023	1703131282	2	11	13	8
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	2	11	13	8
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	9
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	7
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	5
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	5
Thu Dec 21 06:01:22 2023	1703131282	4	10	13	6
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	7
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	1	12	13	11
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	9
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	6
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	2	11	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	7
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	8
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	7
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	5
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	9
Thu Dec 21 06:01:22 2023	1703131282	1	13	13	10
Thu Dec 21 06:01:22 2023	1703131282	4	10	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	9	13	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	9
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	9	13	7
Thu Dec 21 06:01:22 2023	1703131282	1	13	13	11
Thu Dec 21 06:01:22 2023	1703131282	6	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	5
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	5
Thu Dec 21 06:01:22 2023	1703131282	7	6	13	6
Thu Dec 21 06:01:22 2023	1703131282	1	12	13	12
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	5	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	13	8
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	5
Thu Dec 21 06:01:22 2023	1703131282	7	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	5	8	13	7
Thu Dec 21 06:01:22 2023	1703131282	7	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	6
Thu Dec 21 06:01:22 2023	1703131282	3	10	13	8
Thu Dec 21 06:01:22 2023	1703131282	6	7	13	4
Thu Dec 21 06:01:22 2023	1703131282	4	10	13	8
